"idp","mqd","biomass","zp","reserutile","troph_r","species","ownership"
20155,0.418056026555192,206.644291548134,729,69.6000061035156,2.73826,"Sapin pectiné","Forêts privées et autres - Hors PSG"
140603,0.26207759841594,339.572688369439,707,91.3500061035156,3.13999,"Hêtre","Forêts privées et autres - Hors PSG"
137464,0.173382367593236,308.14756161545,536,34.8000030517578,6.5,"Épicéa commun","Forêts privées et autres - En PSG"
135741,0.297029660923807,298.690763885433,658,152.550003051758,3.26087,"Épicéa commun","Forêts privées et autres - En PSG"
8363,0.202309678642788,99.3373855760876,736,105,1.53085,"Bouleau","Forêts privées et autres - Hors PSG"
24292,0.315555257753367,97.2030800308796,614,14.5,2.11235,"Sapin pectiné","Forêts privées et autres - Hors PSG"
49707,0.193184253979316,154.253524046041,610,57.6000022888184,3.33038,"Grand érable","Forêts privées et autres - Hors PSG"
129401,0.189871111498961,279.603498711118,543,39,4.25144,"Épicéa commun","Forêts privées et autres - Hors PSG"
129304,0.198358507125771,205.250203242449,594,70.2000045776367,3.67681,"Épicéa commun","Forêts privées et autres - Hors PSG"
14304,0.305005227767477,658.794420322537,644,29,7.1261,"Épicéa commun","Forêts privées et autres - Hors PSG"
135513,0.364168398710297,367.768550609562,552,122.850006103516,5.48527,"Épicéa commun","Forêts privées et autres - Hors PSG"
120882,0.228382552704159,219.907665335217,873,140.400009155273,4.61178,"Hêtre","Forêts domaniales RF"
12430,0.219293911478934,106.562132369296,562,46.8000030517578,4.99861,"Sapin pectiné","Autres forêts publiques RF"
15178,0.272140984112719,24.4146396269257,1171,69.6000061035156,0.824072,"Épicéa commun","Forêts privées et autres - Hors PSG"
617102,0.19461841523354,337.062748649049,356,90,1.97814,"Hêtre","Autres forêts publiques RF"
372554,0.550000011920929,41.0098010473092,370,17.5,2.10743,"Hêtre","Forêts domaniales RF"
426940,0.213637758118051,72.3777075990833,391,8.39999961853027,1.48731,"Sapin pectiné","Autres forêts publiques RF"
529837,0.189749971497161,187.438217743447,410,24,1.10487,"Chêne rouvre","Forêts domaniales RF"
378505,0.308236224588238,196.222458544791,458,12.5999994277954,1.36156,"Sapin pectiné","Forêts domaniales RF"
671465,0.161750875371427,195.86210796176,372,62.9999961853027,2.32122,"Sapin pectiné","Forêts domaniales RF"
511327,0.227879902375704,190.463279402616,388,62.9999961853027,0.542571,"Sapin pectiné","Autres forêts publiques RF"
277326,0.148464444485916,77.9285332627368,348,25.1999988555908,1.16286,"Sapin pectiné","Autres forêts publiques RF"
453309,0.155369964656761,136.593024050169,405,62.9999961853027,1.36632,"Sapin pectiné","Forêts domaniales RF"
671919,0.179664012990547,222.045600112148,357,62.9999961853027,1.82061,"Sapin pectiné","Autres forêts publiques RF"
340190,0.348873261278887,466.173994116345,484,29.3999977111816,2.72843,"Sapin pectiné","Forêts domaniales RF"
212027,0.461135633747998,423.166294607255,366,93,2.46405,"Épicéa commun","Forêts domaniales RF"
443072,0.365325208604529,255.65104263914,313,56.6999969482422,1.51357,"Sapin pectiné","Forêts domaniales RF"
225707,0.311557591076991,193.638746130851,339,44.7999992370605,2.29653,"Sapin pectiné","Forêts domaniales RF"
467639,0.375235580026032,118.312871200154,300,125.5,7.4144,"Saule","Forêts privées et autres - Hors PSG"
619262,0.108225002884865,3.67555076892748,530,11.1999998092651,1.39856,"Bouleau","Autres forêts publiques RF"
279889,0.146351286015732,46.4208389755507,593,21,1.79706,"Sapin pectiné","Forêts domaniales RF"
404844,0.362633805395511,318.862267064921,500,28,0.780714,"Sapin pectiné","Autres forêts publiques RF"
333760,0.242403112460278,338.028722425078,384,169.5,2.8343,"Épicéa commun","Autres forêts publiques RF"
558529,0.21508193330491,35.5119936771248,360,62.9999961853027,2.54236,"Hêtre","Forêts domaniales RF"
647611,0.0934113942851234,13.5275394850747,354,35,3.30576,"Bouleau","Forêts privées et autres - Hors PSG"
320154,0.111533370802859,13.2642023167574,620,14.6999988555908,1.33687,"Sapin pectiné","Forêts domaniales RF"
206732,0.223321861823677,268.909960766564,432,48.75,4.12239,"Charme","Forêts privées et autres - Hors PSG"
655389,0.149419285643656,173.596098141307,508,44.1000022888184,0.739954,"Sapin pectiné","Forêts domaniales RF"
312036,0.192671286410891,324.042376570148,418,108.499992370605,2.58235,"Sapin pectiné","Autres forêts publiques RF"
205089,0.218137457391045,287.82166829193,530,44.1000022888184,0.787896,"Sapin pectiné","Forêts domaniales RF"
343548,0.113032094381025,120.773701836114,487,130.5,3.16804,"Bouleau","Forêts privées et autres - Hors PSG"
571348,0.14247313681484,59.0506755171827,458,145.500015258789,2.02793,"Sapin pectiné","Forêts domaniales RF"
48962,0.331041991710663,62.1510706714862,385,62.9999961853027,2.27733,"Hêtre","Autres forêts publiques RF"
135257,0.28981806580148,452.497421916155,327,49,1.05836,"Sapin pectiné","Forêts domaniales RF"
5735,0.497422213200879,46.2421137458702,441,16.7999992370605,1.20069,"Sapin pectiné","Forêts domaniales RF"
125473,0.304329583691449,212.072714232921,400,21,0.777536,"Sapin pectiné","Autres forêts publiques RF"
33877,0.173689866497818,59.7702689876664,331,76,1.47401,"Épicéa commun","Forêts domaniales RF"
150530,0.117677932127228,88.7004809520762,324,39.2000007629395,1.33017,"Sapin pectiné","Autres forêts publiques RF"
16199,0.323652504747976,148.583393472656,309,62.9999961853027,4.28561,"Grand aulne","Forêts privées et autres - Hors PSG"
48253,0.172648270357939,79.5827876044989,324,161.5,4.44579,"Épicéa commun","Forêts privées et autres - Hors PSG"
135516,0.19767592021461,306.946396884997,549,50.3999977111816,5.20985,"Hêtre","Forêts domaniales RF"
38131,0.273696021165429,302.523186976986,577,39.2000007629395,0.751295,"Sapin pectiné","Forêts domaniales RF"
21947,0.12636311318292,41.7230799203222,364,62.9999961853027,1.61533,"Sapin pectiné","Forêts domaniales RF"
525482,0.248270956385727,390.556591743492,579,130.5,3.05758,"Hêtre","Forêts privées et autres - Hors PSG"
442365,0.608929572768094,104.140095197174,527,20,1.68426,"Hêtre","Autres forêts publiques RF"
355655,0.259472321917952,336.142703093097,415,136.800003051758,5.79769,"Épicéa commun","Forêts privées et autres - Hors PSG"
640611,0.283103644305193,290.248082644202,486,104.400001525879,3.03733,"Hêtre","Forêts privées et autres - Hors PSG"
580417,0.240775135504977,223.754492707593,581,157.5,6.5,"Hêtre","Forêts domaniales RF"
606676,0.277468660572071,370.72050808331,574,60.9000053405762,4.10637,"Hêtre","Forêts privées et autres - Hors PSG"
201790,0.443951876163797,112.083032152567,519,51.4500045776367,0.860587,"Chêne rouvre","Autres forêts publiques RF"
659359,0.542620195979854,98.4947657348932,592,50.3999977111816,2.33885,"Épicéa commun","Autres forêts publiques RF"
348537,0.274435266309539,129.538679862829,495,44.0999984741211,2.40779,"Douglas","Autres forêts publiques RF"
215922,0.224516925245602,198.883017893244,601,64,1.90692,"Sapin pectiné","Autres forêts publiques RF"
204205,0.145430516685253,232.014801851511,593,81.2000045776367,6.5,"Sapin pectiné","Autres forêts publiques RF"
523641,0.145243901208444,93.2847360933415,504,54,1.91422,"Hêtre","Forêts privées et autres - Hors PSG"
612961,0.279614540858349,297.204872579848,633,78.3000030517578,1.3954,"Sapin pectiné","Autres forêts publiques RF"
456823,0.229527514525085,99.1602677050466,559,70,2.01263,"Chêne rouvre","Autres forêts publiques RF"
369721,0.268500160030692,213.051833074854,670,36,1.81752,"Sapin pectiné","Autres forêts publiques RF"
201096,0.236414241945673,241.276936431166,625,107.800003051758,2.12467,"Sapin pectiné","Forêts domaniales RF"
444965,0.302860593016019,219.272656102031,644,24,4.56079,"Épicéa commun","Autres forêts publiques RF"
300576,0.279412545525111,153.32088083495,683,104.400001525879,2.61712,"Sapin pectiné","Autres forêts publiques RF"
551997,0.177777441474387,202.836356070392,448,26.25,2.53519,"Sapin pectiné","Autres forêts publiques RF"
266298,0.35057254458267,143.776696498416,697,22.2000007629395,1.14638,"Sapin pectiné","Autres forêts publiques RF"
223543,0.326343458798224,193.925885616754,542,69.6000061035156,1.34295,"Sapin pectiné","Autres forêts publiques RF"
616985,0.209376742407115,184.574656378931,720,48,2.54577,"Sapin pectiné","Autres forêts publiques RF"
645209,0.305255814892206,359.620243491797,538,80.8000030517578,5.61036,"Grand aulne","Autres forêts publiques RF"
358818,0.397794332198825,100.368310272232,650,65.25,0.912238,"Épicéa commun","Forêts domaniales RF"
212973,0.178408387395337,187.947590328592,707,39,2.39377,"Sapin pectiné","Autres forêts publiques RF"
236742,0.178176246222594,204.912119884765,446,72,2.07675,"Chêne rouvre","Forêts privées et autres - Hors PSG"
430166,0.353923738949297,307.363968317947,697,15,4.91564,"Frêne","Autres forêts publiques RF"
652289,0.166676895627909,114.995170376664,538,36.25,2.43405,"Sapin pectiné","Autres forêts publiques RF"
501355,0.250058354034302,343.666534858066,756,117.000007629395,3.81985,"Sapin pectiné","Autres forêts publiques RF"
608170,0.315917072153367,62.4670132418925,635,133.650009155273,1.94697,"Hêtre","Forêts privées et autres - Hors PSG"
305323,0.293984589618439,277.749439307048,563,17.4000015258789,1.51607,"Hêtre","Autres forêts publiques RF"
431875,0.135211771528444,49.1298076513899,744,28,1.5155,"Sapin pectiné","Forêts privées et autres - Hors PSG"
329526,0.238642705428928,148.828436171558,479,63,1.63358,"Sapin pectiné","Autres forêts publiques RF"
212916,0.179616616241472,228.114618665871,532,45,2.45894,"Sapin pectiné","Forêts privées et autres - Hors PSG"
339560,0.30330799914929,314.963083915485,574,5.80000019073486,2.16428,"Chêne rouvre","Autres forêts publiques RF"
268706,0.265910317394855,209.693564156057,654,78,2.03457,"Épicéa commun","Autres forêts publiques RF"
518026,0.195624480719315,202.094034013554,671,145.349990844727,3.88269,"Épicéa commun","Forêts privées et autres - Hors PSG"
582987,0.480506751012353,157.565393695911,515,15,2.41079,"Chêne rouvre","Autres forêts publiques RF"
600657,0.137376670378368,67.7741422419036,793,63.2000007629395,4.3697,"Hêtre","Autres forêts publiques RF"
573594,0.320362158246316,413.885801492983,657,50.75,4.04579,"Chêne rouvre","Forêts privées et autres - Hors PSG"
264278,0.102437735558235,55.8516693466904,399,62.9999961853027,1.89846,"Hêtre","Forêts domaniales RF"
472529,0.18108258526827,148.442975776144,391,105,2.2925,"Douglas","Autres forêts publiques RF"
426712,0.275537169469417,218.43853463311,819,37.7999992370605,1.56707,"Sapin pectiné","Autres forêts publiques RF"
278879,0.375093515667633,296.774981694883,628,56,1.57472,"Sapin pectiné","Autres forêts publiques RF"
377440,0.213083994579742,82.3946056770321,633,1.75,2.44163,"Sapin pectiné","Autres forêts publiques RF"
274621,0.309432396438829,267.0181415646,829,38.6999969482422,2.23734,"Épicéa commun","Autres forêts publiques RF"
503907,0.185213558683675,176.397752994802,396,32.4000015258789,1.30419,"Sapin pectiné","Autres forêts publiques RF"
662081,0.252301140163855,352.369178633292,463,28,1.62494,"Hêtre","Forêts domaniales RF"
582896,0.291349542875994,330.400640681487,360,62.9999961853027,5.80498,"Épicéa commun","Forêts privées et autres - Hors PSG"
576028,0.141845989427004,116.602577712423,605,50.3999977111816,1.28432,"Sapin pectiné","Autres forêts publiques RF"
628077,0.208576691793456,142.149931527272,703,102.800003051758,1.75582,"Épicéa commun","Forêts privées et autres - Hors PSG"
501892,0.307790696457969,461.299094338542,616,35,5.66092,"Hêtre","Forêts privées et autres - Hors PSG"
344889,0.40098466646269,58.1560310058899,464,90,1.2746,"Sapin pectiné","Forêts domaniales RF"
209668,0.11788515036078,13.6446146594119,444,37.7999992370605,1.81456,"Sapin pectiné","Forêts domaniales RF"
268734,0.0994936549515888,4.62283473975292,712,32,3.35249,"Saule","Forêts privées et autres - Hors PSG"
333150,0.104760830134487,8.22701553011687,736,56,1.788,"Sapin pectiné","Autres forêts publiques RF"
354898,0.252297044510813,109.747115815993,663,1,2.90338,"Hêtre","Forêts privées et autres - Hors PSG"
276932,0.0859436988830566,2.03709377050275,680,50.75,3.19979,"Grand érable","Forêts privées et autres - Hors PSG"
541902,0.247928575374883,202.95304357179,425,90,1.5709,"Sapin pectiné","Forêts domaniales RF"
669604,0.157292809794559,151.147266050773,414,50.3999977111816,2.12899,"Sapin pectiné","Autres forêts publiques RF"
524595,0.201196754377756,35.9108324308092,484,62.1000022888184,4.31798,"Douglas","Autres forêts publiques RF"
602296,0.177611360468223,258.982319535078,563,32,3.36972,"Hêtre","Forêts privées et autres - Hors PSG"
565851,0.353738127959588,231.180475966426,712,56,1.98815,"Sapin pectiné","Autres forêts publiques RF"
668245,0.412983603336231,98.1241580363034,526,92.8000030517578,2.3316,"Sapin pectiné","Autres forêts publiques RF"
581793,0.201604656578368,195.31266906885,875,130.5,3.02807,"Épicéa commun","Autres forêts publiques RF"
613178,0.212582357427756,60.8225918693721,541,110.25,3.78029,"Bouleau","Forêts privées et autres - Hors PSG"
258665,0.120643685191681,92.6379673602542,505,20,1.76493,"Bouleau","Forêts privées et autres - Hors PSG"
454958,0.290407853834097,243.945663407463,515,21,2.40126,"Hêtre","Forêts domaniales RF"
357613,0.34154304797862,61.1156985545261,464,16.7999992370605,1.25511,"Sapin pectiné","Forêts domaniales RF"
271589,0.200436716920125,116.534585785964,425,44.1000022888184,1.65175,"Sapin pectiné","Autres forêts publiques RF"
231506,0.357602528768222,289.635845934463,625,72,1.76573,"Sapin pectiné","Autres forêts publiques RF"
359147,0.415956519826247,222.504386021324,674,78.3000030517578,1.64908,"Épicéa commun","Forêts privées et autres - Hors PSG"
227133,0.418730965298575,43.5838986168853,773,36,0.551175,"Épicéa commun","Forêts privées et autres - Hors PSG"
329672,0.289079158991759,769.923881318823,606,83.5,0.727632,"Hêtre","Forêts privées et autres - Hors PSG"
276011,0.436195696027008,82.6388233101925,593,35,2.31598,"Hêtre","Autres forêts publiques RF"
408913,0.14840327717999,72.3898194556807,748,43.75,4.08318,"Hêtre","Autres forêts publiques RF"
614196,0.137222192192734,20.5206990391225,493,37.7999992370605,1.52133,"Bouleau","Autres forêts publiques RF"
600767,0.318466735790838,176.109094732138,516,85.0499954223633,1.3351,"Sapin pectiné","Autres forêts publiques RF"
573572,0.297029715092965,246.701579669868,652,45,2.04177,"Épicéa commun","Autres forêts publiques RF"
600946,0.205868064789412,365.828005520195,592,20,3.02035,"Grand aulne","Forêts privées et autres - Hors PSG"
365947,0.251851556913951,266.333453875393,383,81,1.51688,"Sapin pectiné","Forêts domaniales RF"
215515,0.259575901694685,233.743012863915,463,33.5999984741211,1.27188,"Sapin pectiné","Autres forêts publiques RF"
435346,0.164500582457687,258.052055185234,510,16.7999992370605,1.87184,"Sapin pectiné","Forêts privées et autres - En PSG"
328920,0.244991641870642,85.0371623680303,483,37.7999992370605,1.21,"Sapin pectiné","Forêts domaniales RF"
201930,0.297646409919369,372.058577948582,602,30,3.54188,"Sapin pectiné","Forêts privées et autres - Hors PSG"
441923,0.271198651619546,294.935719568044,818,54.6000022888184,1.5649,"Sapin pectiné","Autres forêts publiques RF"
344731,0.440842889232415,465.494302247619,773,87.5,1.69655,"Épicéa commun","Forêts domaniales RF"
442848,0.134294933416703,82.2477515564031,795,21.7500019073486,3.14968,"Épicéa commun","Autres forêts publiques RF"
200985,0.234777531588423,343.802676018366,695,25,2.19543,"Sapin pectiné","Forêts domaniales RF"
360051,0.151077733215959,47.7558947258657,559,50.75,2.04889,"Bouleau","Forêts privées et autres - Hors PSG"
610063,0.108739943068148,36.2784282494663,557,16.7999992370605,1.57642,"Sapin pectiné","Forêts domaniales RF"
531556,0.150169918167564,95.517378371011,610,29.3999977111816,1.34441,"Sapin pectiné","Autres forêts publiques RF"
664917,0.443546247175042,296.24305258045,691,56,2.90163,"Hêtre","Forêts privées et autres - Hors PSG"
536455,0.274502457500298,481.817077757797,640,29,6.5,"Hêtre","Forêts privées et autres - Hors PSG"
543553,0.231997563405599,173.658132011383,904,38.6999969482422,1.43872,"Épicéa commun","Forêts privées et autres - Hors PSG"
635361,0.236788923650691,416.358131000039,577,82.8000030517578,5.47757,"Épicéa commun","Forêts privées et autres - Hors PSG"
571822,0.11998536564898,61.6996055602231,654,110.25,2.24923,"Bouleau","Forêts privées et autres - Hors PSG"
446876,0.372250139588536,80.8382740037082,509,56.6999969482422,0.691612,"Sapin pectiné","Forêts domaniales RF"
255078,0.323907863771599,107.517609901204,584,60,2.45327,"Épicéa commun","Forêts privées et autres - Hors PSG"
344272,0.265877551192209,306.34579628238,800,74.25,1.67178,"Épicéa commun","Forêts privées et autres - Hors PSG"
268278,0.241529307197874,231.520727104933,881,32,2.40019,"Épicéa commun","Forêts domaniales RF"
447364,0.299011309329492,328.957630088928,930,63,1.4827,"Sapin pectiné","Forêts domaniales RF"
350758,0.170173054913913,69.1737505756846,658,3,5.44958,"Hêtre","Autres forêts publiques RF"
443119,0.186605038830387,41.7571163946359,792,0,4.39506,"Frêne","Forêts privées et autres - Hors PSG"
327333,0.332129227292871,230.567289528103,933,30,1.32911,"Sapin pectiné","Forêts domaniales RF"
458278,0.138527291383084,30.9709200180814,631,72,2.17744,"Noisetier","Forêts privées et autres - Hors PSG"
534390,0.164434296211641,62.4131810602844,500,50.3999977111816,1.12755,"Sapin pectiné","Forêts domaniales RF"
622302,0.112541062816862,33.9819536526183,564,49,0.804038,"Pin sylvestre","Autres forêts publiques RF"
531275,0.133489205569026,173.471388917165,669,50.3999977111816,1.53312,"Sapin pectiné","Forêts domaniales RF"
644451,0.357451074037481,203.302386081659,547,1.45000004768372,2.79959,"Sapin pectiné","Forêts privées et autres - Hors PSG"
570210,0.133352105699367,98.0500455210796,776,70,2.50337,"Épicéa commun","Forêts privées et autres - Hors PSG"
536803,0.277749656284201,319.36037549439,950,93.1500015258789,2.59542,"Sapin pectiné","Forêts domaniales RF"
627162,0.303396021271606,234.717479646309,590,26.1000022888184,5.19432,"Sapin pectiné","Autres forêts publiques RF"
566793,0.372206283924003,360.641197344888,1016,6,3.67645,"Hêtre","Forêts domaniales RF"
430925,0.198905030793722,224.936359558122,562,25.1999988555908,1.52471,"Sapin pectiné","Forêts domaniales RF"
355437,0.230703695610454,167.617186526216,632,16.7999992370605,0.95219,"Sapin pectiné","Forêts privées et autres - En PSG"
221574,0.293262313973272,270.079334175719,564,29.3999977111816,1.12881,"Sapin pectiné","Autres forêts publiques RF"
463567,0.232243843823723,380.273252514865,512,63,2.95443,"Hêtre","Forêts privées et autres - Hors PSG"
209592,0.169863404999376,86.4648460254789,677,43.5,1.9317,"Épicéa commun","Forêts privées et autres - Hors PSG"
411777,0.248934838424518,411.897248784264,768,60.9000015258789,1.40925,"Épicéa commun","Forêts privées et autres - Hors PSG"
308426,0.157716387928419,226.012615335276,788,48,1.84858,"Sapin pectiné","Forêts domaniales RF"
248440,0.286744758718107,307.140592567595,910,77.75,1.86461,"Épicéa commun","Forêts privées et autres - Hors PSG"
453166,0.327454605335494,299.840239649802,824,29,2.08138,"Épicéa commun","Forêts privées et autres - Hors PSG"
328577,0.179636605539108,180.042644774512,808,36,2.36102,"Épicéa commun","Forêts privées et autres - Hors PSG"
253835,0.111816885006938,7.52386119586171,535,17.5,1.77683,"Bouleau","Forêts privées et autres - Hors PSG"
438609,0.378766973043686,421.794497673833,695,36.25,2.82568,"Sapin pectiné","Forêts domaniales RF"
219404,0.463926946545033,162.037455449064,754,36.25,2.97774,"Pin sylvestre","Autres forêts publiques RF"
522814,0.173168453490902,334.603718982928,355,175.500015258789,5.402,"Bouleau","Forêts privées et autres - Hors PSG"
671084,0.197568394418112,197.828461201576,632,49,1.92746,"Sapin pectiné","Forêts privées et autres - En PSG"
556742,0.292940180131336,306.449832699798,574,62.9999961853027,1.21236,"Pin sylvestre","Autres forêts publiques RF"
608069,0.133689999580383,3.53888832308942,514,93,3.28491,"Bouleau","Forêts privées et autres - Hors PSG"
605069,0.164838585471308,184.532018546464,934,29,1.40022,"Sapin pectiné","Forêts domaniales RF"
544954,0.158540812970239,155.519771138743,817,34.8000030517578,3.19554,"Sapin pectiné","Autres forêts publiques RF"
652671,0.423953484594305,242.430921538255,1041,105,1.66599,"Épicéa commun","Forêts domaniales RF"
619651,0.198197366515358,320.666695321127,989,43.5000038146973,4.4396,"Hêtre","Autres forêts publiques RF"
626905,0.217581847520583,265.099739503379,856,60.2000007629395,2.6298,"Sapin pectiné","Forêts domaniales RF"
203285,0.294394881632662,454.552445834638,471,25.1999988555908,1.49919,"Pin sylvestre","Autres forêts publiques RF"
326896,0.375164601138109,347.825836489723,568,74.25,1.08124,"Sapin pectiné","Forêts domaniales RF"
270225,0.15219285112481,38.4503309325843,580,56.6999969482422,2.03401,"Sapin pectiné","Forêts privées et autres - Hors PSG"
323773,0.28899796937207,436.340849958003,711,87.5,1.51689,"Épicéa commun","Forêts privées et autres - Hors PSG"
217424,0.159726291097277,200.734716048908,916,32,1.78757,"Sapin pectiné","Forêts domaniales RF"
270222,0.225091206130285,367.20915394881,797,28,5.19936,"Épicéa commun","Forêts privées et autres - Hors PSG"
375919,0.20160338050499,234.354098612059,907,25,2.57876,"Sapin pectiné","Autres forêts publiques RF"
266937,0.396947070441207,555.760395635297,1005,42,2.79388,"Hêtre","Autres forêts publiques RF"
304027,0.347857866916189,314.949833145106,810,128.400009155273,2.97565,"Sapin pectiné","Autres forêts publiques RF"
623733,0.129236690559098,218.430179720316,310,134.550003051758,4.16659,"Grand aulne","Forêts privées et autres - Hors PSG"
524810,0.300437428313882,211.819826538296,623,50.3999977111816,0.944732,"Sapin pectiné","Autres forêts publiques RF"
553045,0.369998245612887,308.910985930278,554,52.2000007629395,2.80497,"Épicéa commun","Forêts privées et autres - Hors PSG"
560071,0.189520929517463,156.591037247,938,90,1.74389,"Épicéa commun","Forêts domaniales RF"
630197,0.126527540798278,82.1534921787223,822,136,1.69293,"Bouleau","Forêts privées et autres - Hors PSG"
523971,0.31842886492796,215.915788694603,1025,82.5,1.88077,"Épicéa commun","Forêts domaniales RF"
556396,0.407719137346168,294.514847920563,853,40.6000022888184,2.56539,"Sapin pectiné","Autres forêts publiques RF"
425019,0.243660632561543,401.899264605744,327,130.5,4.44772,"Épicéa commun","Forêts privées et autres - Hors PSG"
246528,0.228951635552262,390.600360576425,438,45,2.05118,"Pin sylvestre","Forêts privées et autres - Hors PSG"
470095,0.127122018497338,121.300984080673,492,45,1.95956,"Sapin pectiné","Autres forêts publiques RF"
262853,0.250289701220167,273.344581786499,727,106.650001525879,1.66556,"Épicéa commun","Forêts privées et autres - Hors PSG"
404210,0.135501969860118,38.9006883416714,788,63,1.29561,"Sapin pectiné","Autres forêts publiques RF"
325229,0.206910530094411,104.616694103692,628,36.25,2.16105,"Épicéa commun","Autres forêts publiques RF"
272228,0.204892947263165,323.023269293783,816,36.25,2.32453,"Sapin pectiné","Autres forêts publiques RF"
372220,0.213930701411946,143.423448934468,934,45,2.58896,"Hêtre","Autres forêts publiques RF"
458017,0.279696276481404,252.658889811869,815,43.5,2.23491,"Sapin pectiné","Forêts domaniales RF"
564466,0.351394390787082,442.170229694952,513,49,1.62186,"Pin sylvestre","Autres forêts publiques RF"
643986,0.203062029795407,188.127733783982,527,48,5.98075,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
609956,0.290329928888876,144.406508356294,782,14,3.61406,"Sapin pectiné","Forêts domaniales RF"
578127,0.546956160389058,210.966863426571,942,39,1.62745,"Épicéa commun","Autres forêts publiques RF"
538610,0.328139466955124,307.797645525635,1087,26.1000022888184,2.02763,"Hêtre","Autres forêts publiques RF"
644483,0.148172931143996,127.393403082842,718,54,4.49395,"Grand aulne","Forêts privées et autres - Hors PSG"
520275,0.130589093727956,214.341533594736,844,42,2.83273,"Frêne","Autres forêts publiques RF"
673296,0.349001351373336,121.20923335954,786,104.800003051758,1.94821,"Hêtre","Autres forêts publiques RF"
322501,0.238986643102738,126.684504539057,431,56.6999969482422,3.82123,"Épicéa commun","Forêts privées et autres - Hors PSG"
413898,0.38151482978634,378.813791642857,437,37.7999992370605,2.48646,"Pin sylvestre","Forêts domaniales RF"
301049,0.100000001490116,1.51249119299799,438,27,2.32427,"Sapin pectiné","Autres forêts publiques RF"
245284,0.200993411949959,221.642501620766,490,175.500015258789,2.71387,"Hêtre","Forêts privées et autres - Hors PSG"
451453,0.259502200112332,255.551766032501,552,63,2.89883,"Épicéa commun","Forêts privées et autres - Hors PSG"
275639,0.246354559498248,210.187491130536,969,23.2000007629395,1.34295,"Sapin pectiné","Forêts domaniales RF"
402874,0.326272899464605,206.869050709019,858,4.35000038146973,2.89912,"Sapin pectiné","Autres forêts publiques RF"
359745,0.419636414677212,240.221233641857,993,63,2.16762,"Épicéa commun","Forêts domaniales RF"
478678,0.197044887661957,98.1749229142309,818,24,1.96933,"Grand érable","Forêts privées et autres - Hors PSG"
372610,0.261197313966456,190.276002994096,1013,60,2.36995,"Épicéa commun","Forêts domaniales RF"
229768,0.189346910150512,114.19583845106,888,19.5,2.10334,"Épicéa commun","Autres forêts publiques RF"
417962,0.415910056753662,241.595437846668,740,42,5.13948,"Sapin pectiné","Autres forêts publiques RF"
318953,0.275418715654948,221.983908741887,878,60.9000053405762,2.89849,"Sapin pectiné","Forêts domaniales RF"
224731,0.212632155470197,353.068573870581,1067,126,3.28558,"Hêtre","Forêts domaniales RF"
510416,0.190064600668647,116.700534325394,898,87.0000076293945,1.64753,"Sapin pectiné","Forêts domaniales RF"
641815,0.412011546307192,258.555032696489,991,94.5,3.0615,"Sapin pectiné","Forêts domaniales RF"
558518,0.154625333695311,268.060481964843,1101,57.1500015258789,3.10408,"Hêtre","Autres forêts publiques RF"
406503,0.140701990016768,97.8190914017967,471,40,3.67566,"Sapin pectiné","Forêts privées et autres - Hors PSG"
471189,0.370131437578148,374.542864413623,855,58,1.81434,"Sapin pectiné","Autres forêts publiques RF"
350552,0.19517036873974,30.0205080289687,960,30,1.72528,"Sapin pectiné","Forêts domaniales RF"
241500,0.138520361087718,96.9702964579999,734,72.5,4.20237,"Grand aulne","Forêts privées et autres - Hors PSG"
413718,0.192528327964975,225.721479410424,917,54,1.81144,"Épicéa commun","Autres forêts publiques RF"
366599,0.366523903855651,241.053633600401,1116,49,2.33957,"Hêtre","Autres forêts publiques RF"
244954,0.385208557349489,279.596772860403,1085,43.5,1.23216,"Sapin pectiné","Forêts domaniales RF"
671632,0.0763944014906883,0.498025893529107,468,81,4.43239,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
651677,0.46947996105951,297.849943497845,873,36,2.6128,"Sapin pectiné","Forêts domaniales RF"
515037,0.296542484555916,238.409742428699,936,117.450004577637,1.6333,"Sapin pectiné","Forêts domaniales RF"
680461,0.423604092955126,254.494791537683,1153,34.8000030517578,1.39036,"Épicéa commun","Autres forêts publiques RF"
45064,0.348898841971881,683.209004660948,442,126.450012207031,6.5,"Hêtre","Forêts privées et autres - Hors PSG"
49112,0.19015862321397,183.03907140795,445,81,2.6207,"Douglas","Forêts privées et autres - Hors PSG"
100641,0.273724034821768,465.49308492335,600,126,1.52356,"Sapin pectiné","Forêts domaniales RF"
30224,0.208981712350059,238.328406644806,603,130.950012207031,2.54314,"Épicéa commun","Autres forêts publiques RF"
46344,0.433206908742968,376.306989827524,515,35.7000007629395,2.43117,"Hêtre","Autres forêts publiques RF"
101655,0.324286673711321,184.77861416504,689,32,2.11868,"Sapin pectiné","Forêts domaniales RF"
48812,0.324598013659173,267.409642307971,751,42,0.986992,"Épicéa commun","Autres forêts publiques RF"
108763,0.606906615905214,285.275886533585,587,90,5.98082,"Chêne rouvre","Autres forêts publiques RF"
49099,0.301427679523728,324.116724074094,440,81.2000045776367,3.28641,"Épicéa commun","Forêts privées et autres - Hors PSG"
137107,0.223017651972873,210.016494761759,806,40,1.34463,"Épicéa commun","Autres forêts publiques RF"
46346,0.461549013853073,16.6943681409007,645,105,2.11837,"Épicéa commun","Forêts privées et autres - Hors PSG"
