"idp","pro_psg","biom","xl","yl","gr"
1005159,"privé - sans psg",164.757865651329,450200,1971600,"450200 1971600"
1020869,"privé - sans psg",230.764623235396,480200,2051600,"480200 2051600"
1017323,"privé - sans psg",107.477608590751,478200,2045600,"478200 2045600"
1013677,"privé - sans psg",179.660622783548,476200,2039600,"476200 2039600"
1027134,"privé - sans psg",26.6694254485126,474200,2033600,"474200 2033600"
1017041,"privé - sans psg",53.9338855475235,452200,1967600,"452200 1967600"
1008849,"privé - sans psg",11.5925431720685,480200,2041600,"480200 2041600"
1021111,"privé - sans psg",55.4607632574776,472200,2017600,"472200 2017600"
1007756,"privé - sans psg",442.508722238574,468200,2005600,"468200 2005600"
1010883,"privé - sans psg",58.5629825933445,464200,1993600,"464200 1993600"
1031018,"privé - psg",77.222234454299,482200,2037600,"482200 2037600"
1011627,"privé - sans psg",163.421209959296,480200,2031600,"480200 2031600"
1000540,"privé - psg",144.574694590778,476200,2019600,"476200 2019600"
1008675,"privé - sans psg",121.833136516658,472200,2007600,"472200 2007600"
1028431,"privé - sans psg",52.5108293970867,466200,1989600,"466200 1989600"
1014134,"privé - sans psg",212.905698452008,492200,2057600,"492200 2057600"
1000201,"privé - sans psg",249.19844834452,486200,2039600,"486200 2039600"
1029880,"privé - sans psg",203.460307319004,478200,2015600,"478200 2015600"
1019114,"privé - psg",86.1098976523919,476200,2009600,"476200 2009600"
1030430,"privé - sans psg",49.3925367149705,472200,1997600,"472200 1997600"
1024184,"privé - sans psg",337.062239072746,468200,1985600,"468200 1985600"
1001674,"privé - psg",171.361515229468,498200,2065600,"498200 2065600"
1018117,"privé - sans psg",234.016723944563,492200,2047600,"492200 2047600"
1016918,"privé - sans psg",44.5059081841532,488200,2035600,"488200 2035600"
1031401,"privé - sans psg",192.797404407299,486200,2029600,"486200 2029600"
1003286,"privé - sans psg",127.577149705617,484200,2023600,"484200 2023600"
1026376,"privé - sans psg",227.095115997494,480200,2011600,"480200 2011600"
1029322,"privé - sans psg",287.409506075381,472200,1987600,"472200 1987600"
1025526,"privé - psg",74.8678304433814,496200,2049600,"496200 2049600"
1014277,"privé - psg",1.67450633371459,484200,2013600,"484200 2013600"
1016773,"privé - psg",110.444962942308,480200,2001600,"480200 2001600"
1004953,"privé - sans psg",311.92161419104,476200,1989600,"476200 1989600"
1021424,"privé - sans psg",504.814294776648,472200,1977600,"472200 1977600"
1020806,"privé - sans psg",51.4366431069464,498200,2045600,"498200 2045600"
1018079,"privé - sans psg",132.064205637857,494200,2033600,"494200 2033600"
1028019,"privé - sans psg",115.500197644,484200,2003600,"484200 2003600"
1012710,"privé - sans psg",62.3197846408739,482200,1997600,"482200 1997600"
1026681,"privé - sans psg",704.259055558119,500200,2041600,"500200 2041600"
1000377,"privé - sans psg",63.8189619285511,496200,2029600,"496200 2029600"
1023841,"privé - psg",224.883729096973,492200,2017600,"492200 2017600"
1002941,"privé - sans psg",41.2576651062364,484200,1993600,"484200 1993600"
1016263,"privé - sans psg",63.0793194622491,480200,1981600,"480200 1981600"
1019166,"privé - sans psg",98.6534915057574,478200,1975600,"478200 1975600"
1006898,"privé - sans psg",66.7594769917439,476200,1969600,"476200 1969600"
1014976,"privé - sans psg",242.90132273409,498200,2025600,"498200 2025600"
1012738,"privé - sans psg",65.136475085748,488200,1995600,"488200 1995600"
1031374,"privé - sans psg",127.196741601566,484200,1983600,"484200 1983600"
1025926,"privé - sans psg",168.84798940991,502200,2027600,"502200 2027600"
1011611,"privé - sans psg",202.572350387249,512200,2047600,"512200 2047600"
1001625,"privé - sans psg",150.787432000813,498200,2005600,"498200 2005600"
1015715,"privé - sans psg",292.634442245639,492200,1987600,"492200 1987600"
1021494,"privé - sans psg",69.8004834823249,488200,1975600,"488200 1975600"
1027247,"privé - sans psg",70.9996825334736,486200,1969600,"486200 1969600"
1028053,"privé - sans psg",165.148556618222,484200,1963600,"484200 1963600"
1023057,"privé - sans psg",140.525974543916,482200,1957600,"482200 1957600"
1007753,"privé - sans psg",47.5099302420162,508200,2025600,"508200 2025600"
1012645,"privé - sans psg",103.917930556615,500200,2001600,"500200 2001600"
1001950,"privé - sans psg",231.754223839054,496200,1989600,"496200 1989600"
1016065,"privé - psg",210.666610668357,488200,1965600,"488200 1965600"
1001205,"privé - sans psg",5.08782446927474,512200,2027600,"512200 2027600"
1022352,"privé - sans psg",496.591230790786,508200,2015600,"508200 2015600"
1006082,"privé - sans psg",209.528630297563,506200,2009600,"506200 2009600"
1021628,"privé - sans psg",91.7401644352832,494200,1973600,"494200 1973600"
1020793,"privé - sans psg",418.439853601632,492200,1967600,"492200 1967600"
1026249,"privé - sans psg",630.591819323375,520200,2041600,"520200 2041600"
1001633,"privé - sans psg",4.4865800218577,512200,2017600,"512200 2017600"
1024084,"privé - sans psg",176.364668114972,508200,2005600,"508200 2005600"
1015037,"privé - sans psg",103.539077537161,504200,1993600,"504200 1993600"
1028077,"privé - sans psg",56.0649911488119,496200,1969600,"496200 1969600"
1002079,"privé - sans psg",106.287409782929,508200,1995600,"508200 1995600"
1018346,"privé - sans psg",127.617062663246,500200,1971600,"500200 1971600"
1016702,"privé - sans psg",158.774694510961,498200,1965600,"498200 1965600"
1010878,"privé - sans psg",22.8748637761874,516200,2009600,"516200 2009600"
1010597,"privé - psg",182.13203139602,508200,1985600,"508200 1985600"
1006291,"privé - sans psg",259.649806892911,504200,1973600,"504200 1973600"
1024530,"privé - sans psg",270.47667886852,500200,1961600,"500200 1961600"
1027857,"privé - sans psg",15.7953841715856,518200,2005600,"518200 2005600"
1022730,"privé - sans psg",463.384959174182,512200,1987600,"512200 1987600"
1020252,"privé - sans psg",199.357038419735,506200,1969600,"506200 1969600"
1030110,"privé - sans psg",325.907779588264,504200,1963600,"504200 1963600"
1000751,"privé - sans psg",172.954342132393,522200,2007600,"522200 2007600"
1005362,"privé - sans psg",157.751216313509,512200,1977600,"512200 1977600"
1011894,"privé - sans psg",160.816051346881,522200,1997600,"522200 1997600"
1025892,"privé - sans psg",64.5705318427015,524200,1993600,"524200 1993600"
1000919,"publis - communales",351.436634177973,862200,2257600,"862200 2257600"
1006105,"publis - communales",473.704355744068,864200,2253600,"864200 2253600"
1016393,"publis - communales",275.537965860137,862200,2237600,"862200 2237600"
1024668,"publis - communales",392.060980648756,868200,2245600,"868200 2245600"
1008150,"publis - communales",178.775960594741,880200,2261600,"880200 2261600"
1029483,"publis - communales",229.645322403829,872200,2237600,"872200 2237600"
1016240,"publis - communales",226.525397145938,878200,2245600,"878200 2245600"
1017960,"publis - communales",94.9915158347772,872200,2227600,"872200 2227600"
1013525,"publis - communales",405.703671674929,900200,2281600,"900200 2281600"
1014333,"publis - communales",290.084048883112,890200,2251600,"890200 2251600"
1031301,"publis - communales",207.692425676963,904200,2283600,"904200 2283600"
1010659,"publis - communales",93.9440325742095,900200,2271600,"900200 2271600"
1000894,"privé - sans psg",309.354309882639,894200,2253600,"894200 2253600"
1023100,"privé - sans psg",259.120230888409,892200,2247600,"892200 2247600"
1010763,"publis - communales",323.519613425541,888200,2235600,"888200 2235600"
1022122,"publics - domaniales",434.435468705866,884200,2223600,"884200 2223600"
1030742,"privé - sans psg",558.788011077513,908200,2285600,"908200 2285600"
1001494,"publis - communales",233.130719426939,900200,2261600,"900200 2261600"
1000033,"privé - psg",263.145050847929,896200,2249600,"896200 2249600"
1012725,"privé - sans psg",198.692816011846,892200,2237600,"892200 2237600"
1025136,"privé - sans psg",237.607616485362,888200,2225600,"888200 2225600"
1028779,"privé - sans psg",173.295558130283,884200,2213600,"884200 2213600"
1001044,"privé - sans psg",58.7493645917512,906200,2269600,"906200 2269600"
1000074,"privé - psg",137.201481487014,902200,2257600,"902200 2257600"
1028746,"privé - sans psg",221.545512477089,900200,2251600,"900200 2251600"
1024249,"publis - communales",265.611517871674,894200,2233600,"894200 2233600"
1023341,"publis - communales",88.4980269914683,890200,2221600,"890200 2221600"
1022843,"publis - communales",218.581852065662,914200,2283600,"914200 2283600"
1013938,"publis - communales",66.0253503410298,912200,2277600,"912200 2277600"
1021087,"publis - communales",230.055343624573,908200,2265600,"908200 2265600"
1011770,"privé - sans psg",252.190397263081,906200,2259600,"906200 2259600"
1001447,"privé - sans psg",234.375116459189,904200,2253600,"904200 2253600"
1029018,"publis - communales",252.039546370513,898200,2235600,"898200 2235600"
1028063,"privé - sans psg",184.467421966461,890200,2211600,"890200 2211600"
1002878,"publis - communales",305.87378805972,916200,2279600,"916200 2279600"
1028900,"publis - communales",185.140780978662,910200,2261600,"910200 2261600"
1002144,"privé - sans psg",299.251564651309,908200,2255600,"908200 2255600"
1010521,"publics - domaniales",294.157804801195,906200,2249600,"906200 2249600"
1011557,"privé - sans psg",243.039015513653,892200,2207600,"892200 2207600"
1030783,"publis - communales",331.360786924262,920200,2281600,"920200 2281600"
1027688,"publis - communales",349.678953600143,908200,2245600,"908200 2245600"
1015797,"publis - communales",113.579231807341,904200,2233600,"904200 2233600"
1001888,"privé - psg",288.242552018947,896200,2209600,"896200 2209600"
1026232,"publis - communales",256.632616814019,918200,2265600,"918200 2265600"
1013836,"privé - sans psg",271.819035556168,914200,2253600,"914200 2253600"
1027082,"privé - sans psg",62.774756416847,906200,2229600,"906200 2229600"
1029047,"privé - sans psg",122.021188112015,900200,2211600,"900200 2211600"
1015887,"privé - psg",212.426456164036,892200,2187600,"892200 2187600"
1028542,"publis - communales",293.230056040994,928200,2285600,"928200 2285600"
1022486,"publis - communales",117.838433884821,926200,2279600,"926200 2279600"
1022600,"privé - sans psg",391.527512802804,924200,2273600,"924200 2273600"
1019613,"privé - sans psg",144.493203230931,922200,2267600,"922200 2267600"
1009240,"publics - domaniales",171.799860824692,900200,2201600,"900200 2201600"
1001475,"privé - psg",239.72871069448,898200,2195600,"898200 2195600"
1009354,"publics - domaniales",185.315206120139,896200,2189600,"896200 2189600"
1006858,"publis - communales",341.871428630805,930200,2281600,"930200 2281600"
1010587,"publis - communales",110.329131910496,924200,2263600,"924200 2263600"
1027804,"publis - communales",178.224710889555,920200,2251600,"920200 2251600"
1018982,"publis - communales",12.1014558666905,916200,2239600,"916200 2239600"
1028371,"privé - sans psg",485.1322758145,914200,2233600,"914200 2233600"
1030994,"publis - communales",376.078511401433,910200,2221600,"910200 2221600"
1004436,"privé - sans psg",258.498061519735,908200,2215600,"908200 2215600"
1012310,"privé - sans psg",154.191925545023,906200,2209600,"906200 2209600"
1015586,"publis - communales",211.165806717437,932200,2277600,"932200 2277600"
1005148,"publis - communales",237.091616474519,924200,2253600,"924200 2253600"
1018731,"privé - psg",433.915666862302,938200,2285600,"938200 2285600"
1020019,"publis - communales",394.160825459494,936200,2279600,"936200 2279600"
1023261,"publis - communales",317.919848854356,932200,2267600,"932200 2267600"
1011291,"publis - communales",248.799195941416,928200,2255600,"928200 2255600"
1012582,"publis - communales",209.901038383845,920200,2231600,"920200 2231600"
1024740,"publis - communales",264.975723094277,946200,2289600,"946200 2289600"
1000622,"publis - communales",215.770686479499,942200,2277600,"942200 2277600"
1006418,"publis - communales",292.455343165605,940200,2271600,"940200 2271600"
1016501,"privé - sans psg",168.113283423544,940200,2261600,"940200 2261600"
1019475,"privé - sans psg",111.622408404572,936200,2249600,"936200 2249600"
1012777,"privé - sans psg",492.924119539395,948200,2265600,"948200 2265600"
1005879,"privé - sans psg",289.313722204396,952200,2267600,"952200 2267600"
1008866,"privé - sans psg",251.408340533401,802200,2027600,"802200 2027600"
1030498,"privé - sans psg",225.447063393051,808200,2035600,"808200 2035600"
1011313,"privé - sans psg",144.437055234494,806200,2029600,"806200 2029600"
1013059,"privé - sans psg",21.8309748993191,814200,2033600,"814200 2033600"
1030613,"privé - sans psg",35.47497370847,818200,2035600,"818200 2035600"
1021312,"privé - sans psg",110.44907520837,798200,1975600,"798200 1975600"
1010981,"privé - sans psg",142.986309525599,790200,1941600,"790200 1941600"
1007911,"privé - sans psg",147.750679112381,820200,2021600,"820200 2021600"
1026940,"publis - communales",81.6631490490968,800200,1961600,"800200 1961600"
1018754,"privé - sans psg",167.525457665349,796200,1949600,"796200 1949600"
1000916,"privé - psg",107.507935557863,808200,1965600,"808200 1965600"
1030238,"privé - sans psg",113.317295765861,800200,1941600,"800200 1941600"
1017386,"privé - sans psg",63.8513861858796,822200,1997600,"822200 1997600"
1013774,"publis - communales",211.269293146461,820200,1991600,"820200 1991600"
1005584,"privé - sans psg",102.328959350049,816200,1979600,"816200 1979600"
1004690,"privé - sans psg",110.389389218215,800200,1931600,"800200 1931600"
1001047,"privé - psg",190.146350719252,828200,2005600,"828200 2005600"
1015843,"privé - sans psg",3.79755481158669,824200,1993600,"824200 1993600"
1010134,"privé - sans psg",104.080038499823,820200,1981600,"820200 1981600"
1008891,"privé - sans psg",41.815378881077,818200,1975600,"818200 1975600"
1004344,"publis - communales",85.6917088914673,810200,1951600,"810200 1951600"
1029199,"privé - sans psg",49.3484867386221,808200,1945600,"808200 1945600"
1011832,"privé - sans psg",327.462338437118,806200,1939600,"806200 1939600"
1028692,"privé - sans psg",1.18442585032146,828200,1985600,"828200 1985600"
1028020,"privé - sans psg",8.41147773637011,814200,1943600,"814200 1943600"
1008047,"privé - sans psg",87.2580958767042,842200,2007600,"842200 2007600"
1022323,"publics - domaniales",186.638963361826,838200,1995600,"838200 1995600"
1004596,"privé - sans psg",73.0156736400448,836200,1989600,"836200 1989600"
1001131,"privé - sans psg",90.2937163609579,834200,1983600,"834200 1983600"
1005094,"privé - sans psg",85.6749908763455,832200,1977600,"832200 1977600"
1016488,"privé - sans psg",104.284239098916,830200,1971600,"830200 1971600"
1009814,"privé - sans psg",302.209972401972,828200,1965600,"828200 1965600"
1007618,"privé - sans psg",3.41428747007996,826200,1959600,"826200 1959600"
1004568,"privé - sans psg",15.8873370021795,822200,1947600,"822200 1947600"
1017088,"privé - psg",111.133447671695,820200,1941600,"820200 1941600"
1023635,"privé - sans psg",47.4150391769338,820200,1931600,"820200 1931600"
