"idp","pro_psg","ser_86","biom"
1004328,"privé - sans psg","I21",299.419509071499
1015305,"privé - sans psg","F30",14.4746194489371
1019276,"privé - psg","I21",180.168204012949
1023830,"privé - sans psg","I21",6.08711596609149
1013984,"publics - domaniales","I21",197.015145939702
1030243,"privé - sans psg","I21",210.669062253471
1027732,"publis - communales","I21",150.644076111217
1026881,"publis - communales","I21",157.39685834893
1027542,"privé - psg","I21",164.640089262971
1021279,"privé - sans psg","I21",395.471831286358
1003631,"privé - sans psg","I21",231.959868457972
1030425,"privé - sans psg","I21",236.197673920785
1021226,"publis - communales","I22",117.898218605841
1011398,"privé - sans psg","I22",3.71130497266833
1016244,"privé - sans psg","I22",11.8504889428153
1003398,"publis - communales","I22",272.484928264378
1013224,"publics - domaniales","I22",62.1892436527087
1030646,"publics - domaniales","I22",118.519133607965
1010065,"privé - sans psg","I22",35.2373875227229
1022624,"publics - domaniales","I22",149.676431894961
1009766,"publics - domaniales","I22",161.186941112315
1002838,"publics - domaniales","I22",214.538809457966
1012692,"publis - communales","I22",116.476856900205
1021098,"privé - sans psg","I22",9.09668940335708
1002869,"publis - communales","I22",171.253149027049
1017868,"publis - communales","I13",50.8841354060982
1020562,"publics - domaniales","I13",170.317667115988
1002347,"privé - sans psg","I12",84.9982380626059
1000993,"publis - communales","I22",237.997302112174
1021615,"privé - sans psg","I13",25.4311441362237
1029461,"privé - sans psg","J21",53.1620894984196
1007544,"publics - domaniales","I22",124.854502128427
1019062,"privé - sans psg","J21",116.34317578353
1030168,"publics - domaniales","I22",289.23276592222
1018326,"publics - domaniales","I22",22.0764490521578
1020419,"privé - sans psg","J21",18.8170934743637
1024528,"privé - sans psg","J21",27.3782615625413
1029821,"privé - sans psg","J21",76.0797656557785
1009285,"publics - domaniales","I22",88.1917286268633
1008958,"publics - domaniales","I22",260.172128231956
1024825,"privé - sans psg","I22",188.899949822467
1020119,"publics - domaniales","I22",125.186699060043
1007137,"publics - domaniales","I22",49.1720305783062
1015202,"privé - sans psg","J21",17.0071991263806
1022430,"privé - psg","I22",210.753750675388
1026330,"publis - communales","I22",190.530403190773
1021352,"privé - sans psg","I22",20.8115828833245
1025364,"privé - sans psg","J22",84.2347053464503
1019079,"privé - sans psg","J21",105.026288671321
1018345,"privé - sans psg","J21",112.025736017308
1010322,"publis - communales","I22",55.8893601595169
1014759,"publis - communales","I22",117.611867833333
1015447,"privé - psg","J21",168.022355938717
1001308,"privé - sans psg","J21",69.2225913776433
1019333,"privé - sans psg","J21",318.412583101323
1003274,"privé - sans psg","I22",180.469997479816
1008538,"privé - sans psg","I22",54.7424369578375
1010155,"publis - communales","C30",347.529568499032
1019335,"publis - communales","C30",150.913251422854
1029818,"privé - psg","C30",307.09372484328
1010017,"publis - communales","D12",209.975061706394
1030635,"publics - domaniales","D12",278.975835765984
1011362,"publics - domaniales","D11",383.579601097315
1026972,"publics - domaniales","D12",211.59158735684
1031044,"privé - sans psg","D12",241.234192462602
1022405,"privé - psg","D11",159.978358238219
1014755,"publics - domaniales","D11",259.263707009891
1006612,"publis - communales","D11",278.077096940333
1022089,"publics - domaniales","D11",257.676396714876
1016510,"publis - communales","D11",305.325712055047
1010557,"publics - domaniales","D11",216.678697877441
1024329,"publics - domaniales","D11",257.434867648055
1004898,"publics - domaniales","D11",295.170624533932
1019219,"publics - domaniales","D11",338.440829227515
1002168,"publics - domaniales","D11",123.048123977636
1018347,"publis - communales","D11",115.488048161367
1005108,"privé - sans psg","D11",389.821603845114
1005736,"publics - domaniales","D11",389.190617520817
1019570,"publis - communales","D11",265.537419034898
1002291,"publis - communales","D11",222.406768792954
1028374,"privé - sans psg","D11",146.827267271564
1001437,"privé - psg","D11",280.231138325601
1030308,"privé - sans psg","D11",384.186233985465
1020033,"publis - communales","D11",153.754190793946
1022168,"publis - communales","D12",195.253425711814
1014909,"publis - communales","D11",303.870454463802
1019630,"publis - communales","D11",207.370622442139
1009253,"publics - domaniales","D11",130.557384402747
1026797,"publis - communales","D11",282.43867072456
1004393,"publics - domaniales","D11",422.060484333677
1028368,"publics - domaniales","D11",245.10408232146
1017603,"publis - communales","D12",214.909937104001
1022289,"privé - sans psg","D12",120.335219712083
1018252,"privé - psg","D11",173.346308732655
1007784,"publis - communales","D11",288.817801356569
1019435,"publics - domaniales","D11",222.925549649027
1029885,"privé - psg","D11",373.940151130975
1005086,"publis - communales","D11",413.294080526595
1030573,"privé - sans psg","D11",94.1920391637734
1027444,"privé - psg","D11",296.536423652627
1007466,"publis - communales","D12",175.137398718857
1013544,"publics - domaniales","C41",300.809367691865
1000231,"publis - communales","D12",290.837617851794
1003345,"privé - psg","D11",145.979786636854
1026303,"privé - psg","D11",229.550996724031
1025150,"privé - sans psg","D11",344.645892949261
1014202,"publis - communales","D11",195.147802213679
1023407,"privé - sans psg","C41",301.912449481956
1030338,"publis - communales","D11",310.740495589555
1013437,"publics - domaniales","D11",344.190406077849
1017819,"publis - communales","D11",239.485162518855
1020213,"publis - communales","D12",25.5368589361608
1003507,"publics - domaniales","C41",470.859506982481
1005809,"privé - sans psg","D11",113.731626326098
1013038,"publics - domaniales","C41",310.704715705827
1010274,"publis - communales","C41",403.925060815908
1020099,"publics - domaniales","C41",450.71536501821
1028954,"publis - communales","C41",78.4998325250223
1009914,"publis - communales","C41",300.308765531346
1007604,"publics - domaniales","C41",297.88580360058
1012055,"publics - domaniales","C41",45.2809913818743
1017631,"privé - sans psg","C41",65.7573520634933
1027411,"publis - communales","C41",213.934324423301
1026372,"publics - domaniales","C41",1.10478302763064
1024663,"publis - communales","C41",414.035243078442
1006424,"publis - communales","C41",67.7916195006378
1010790,"publis - communales","C41",149.009361529228
1024062,"publis - communales","C41",148.603397982598
1027267,"publis - communales","C41",179.834252245798
1022242,"publis - communales","C41",20.8280003926264
1004797,"privé - sans psg","C41",25.0455729244743
1020958,"privé - sans psg","C41",397.870946822868
1021032,"publics - domaniales","C41",87.7623982242079
1014986,"privé - sans psg","C41",60.2365170929553
1016109,"publis - communales","D11",406.808485926837
1007684,"publis - communales","D11",284.361466191587
1011706,"publis - communales","D11",413.332014670753
1016074,"publis - communales","D11",184.825955525908
1013884,"publis - communales","D11",221.019740068807
1000632,"privé - sans psg","D11",521.356188744413
1003728,"publis - communales","D11",385.398110128424
1022131,"publis - communales","D11",67.7658116979911
1007186,"privé - sans psg","D11",326.969471054595
1009246,"privé - sans psg","D11",697.333761394629
1031100,"publis - communales","D11",112.690659653092
1002211,"publis - communales","D11",214.703522374676
1029010,"privé - sans psg","D11",306.638955257997
1012939,"privé - sans psg","D11",342.99630946755
1002794,"publis - communales","D11",529.099703227298
1013888,"privé - sans psg","D11",153.960388017208
1017973,"publis - communales","D11",383.738176524455
1009520,"privé - sans psg","D11",398.516976677031
1025783,"publics - domaniales","D11",460.427901781597
1027704,"publis - communales","D11",72.390374848376
1016191,"publis - communales","D11",170.449354636637
1014578,"privé - sans psg","D11",403.477102699114
1009038,"publics - domaniales","D11",103.50667423575
1025853,"publis - communales","D11",258.382288152563
1002880,"privé - sans psg","D11",221.752043685786
1008993,"publis - communales","D11",158.146390168294
1017672,"publis - communales","D11",308.621922114455
1030821,"publis - communales","D11",269.618913950838
1019851,"publis - communales","D11",253.213390902706
1023208,"publis - communales","D11",389.232548242199
1016951,"publis - communales","D11",427.991044598775
1001270,"publis - communales","D11",272.852252045833
1008726,"publis - communales","D11",163.140059529491
1003381,"publis - communales","D11",275.413837305578
1006420,"privé - sans psg","D12",385.898709719024
1020251,"publis - communales","D12",380.592151750495
1013848,"privé - sans psg","C41",162.088727991793
1020323,"privé - sans psg","C42",592.992588280253
1014173,"publis - communales","C41",121.839663338645
1018403,"privé - psg","C42",369.713228384065
1003757,"publis - communales","C41",273.414228867161
1010987,"publis - communales","C41",286.859459818703
1001003,"privé - sans psg","C42",889.878010577409
1025059,"publis - communales","C42",242.217218986899
1009799,"publis - communales","C42",85.1858312587737
1027490,"publics - domaniales","C41",22.0967156433671
1009409,"privé - sans psg","C42",390.318657238156
1016018,"privé - sans psg","C42",384.089782049866
1013313,"privé - sans psg","E10",732.848800908762
1018142,"publics - domaniales","C41",100.540074951738
1015400,"publics - domaniales","C41",154.494605565732
1029851,"privé - sans psg","C42",266.901069470123
1014868,"publis - communales","E10",210.93304355055
1000950,"publics - domaniales","C41",206.78258344873
1030982,"privé - sans psg","C42",757.667990660687
1006834,"publis - communales","E10",450.919413368795
1016202,"publis - communales","E10",539.510214436519
1009496,"publis - communales","C42",310.54712956915
1002844,"privé - sans psg","G41",353.190295720908
1001701,"privé - psg","G41",407.068410000755
1018049,"privé - sans psg","G41",186.280116569915
1023254,"privé - psg","G41",1.43272924219585
1020910,"privé - psg","G41",405.265285814423
1011160,"privé - sans psg","G41",102.114017562387
1030543,"privé - sans psg","G41",268.382485987057
1021506,"privé - sans psg","G41",433.379547185265
1020327,"privé - sans psg","G41",150.744183279156
1006356,"privé - sans psg","G41",333.67033507571
1025123,"publis - communales","G41",275.108157894078
1002922,"privé - sans psg","G41",43.8351141325146
1000197,"privé - psg","G41",14.8324461732788
1024922,"privé - sans psg","G41",402.490546951895
1006984,"privé - sans psg","G41",139.642340261406
1023769,"privé - sans psg","G41",303.150785778738
1031097,"privé - sans psg","G41",91.2072966110111
1024057,"privé - sans psg","G41",30.8086519510699
1004680,"privé - sans psg","G41",66.7226664840307
1020899,"privé - sans psg","G41",93.975954425621
1017671,"privé - sans psg","G41",147.078729952932
1015863,"privé - sans psg","G41",105.921127528255
1017968,"privé - sans psg","C51",89.7381916743515
1022042,"privé - sans psg","G41",21.9784883453071
1013401,"privé - sans psg","G41",138.927705708272
1016035,"privé - sans psg","C51",156.932999958496
1004124,"privé - sans psg","G41",13.9390476048355
1014751,"privé - sans psg","C52",2.6232484249991
1007746,"privé - sans psg","G42",173.981775109107
1028651,"publis - communales","C52",118.932530817914
1021466,"privé - sans psg","C20",316.872486361495
1009667,"privé - psg","C20",123.161188514279
1002696,"privé - psg","C51",4.66467335694248
1009616,"privé - psg","C20",250.76388099022
1000646,"privé - psg","C30",175.670606298574
1011433,"publis - communales","C20",503.786144294696
1000368,"publis - communales","C51",273.828163518385
1011396,"privé - sans psg","C51",196.228164065257
1027615,"publis - communales","C30",303.507890033638
1010569,"publis - communales","C30",202.575902807276
1028840,"privé - sans psg","C51",243.859683121377
1000971,"publis - communales","C30",148.74456286161
1014927,"publis - communales","C30",148.923537055369
1027862,"publis - communales","C20",474.649058225009
1030133,"privé - psg","C51",210.018496989412
1004543,"privé - psg","C51",328.900955079958
1026540,"publis - communales","D12",409.488655317453
1003929,"privé - sans psg","C30",420.888209236199
1015696,"privé - sans psg","C20",65.7705265893223
1020041,"publis - communales","C51",326.572484320789
1030875,"publis - communales","C51",295.257501441652
1009683,"privé - sans psg","C51",212.378428352102
1019237,"publics - domaniales","D12",314.911105680954
1008761,"privé - sans psg","C30",332.207267630474
1017055,"publis - communales","C20",255.050629224273
1007392,"privé - sans psg","C51",537.379474364613
1024169,"publis - communales","C30",288.573793573339
1031293,"privé - sans psg","C20",432.525353257616
1024104,"privé - psg","C20",244.918826168676
1002239,"publis - communales","C51",441.163366469607
1007039,"privé - psg","C51",270.084779640633
1021749,"publis - communales","C51",572.560275107889
1024423,"publis - communales","D12",173.960563886392
1022960,"privé - sans psg","C30",222.75058805478
1013744,"privé - sans psg","C20",264.227332422197
1000619,"publis - communales","C30",304.481049176729
1015984,"publis - communales","C51",206.692978085134
1028914,"privé - sans psg","C51",64.8483281543524
1006531,"publis - communales","C20",43.5551623077475
1025685,"publis - communales","D12",101.651863629029
1019916,"privé - sans psg","C51",381.332436715704
1003512,"publis - communales","C20",351.409258437888
1019769,"publis - communales","C51",192.409507214738
1001415,"publis - communales","D12",310.017888354705
1015753,"privé - sans psg","C30",181.761885579752
1001597,"publis - communales","C30",441.975759571759
1000745,"privé - sans psg","C20",250.995690330557
1000208,"privé - sans psg","C20",141.305476420834
1001385,"privé - sans psg","C20",292.170870870289
1024470,"publis - communales","C20",313.874603847192
1018946,"publis - communales","C20",434.865191468502
1030923,"privé - sans psg","C51",4.17162722813969
1022457,"publis - communales","C20",118.087841557175
1011607,"publis - communales","C20",327.05129237126
1018586,"publis - communales","D12",269.819405554842
1001542,"publis - communales","C30",443.584410130401
1021174,"publis - communales","C30",111.871794202382
1026707,"privé - sans psg","C20",174.673988877874
1024683,"privé - sans psg","C20",445.838627369836
1006668,"privé - sans psg","C20",379.096391035878
1018963,"publis - communales","D12",455.057042763581
1024835,"privé - sans psg","D12",390.821110527837
1028337,"publis - communales","C20",418.489552934036
1023298,"publis - communales","D12",9.37991414137969
1030522,"privé - sans psg","C20",75.6282965579875
1015990,"publis - communales","C20",314.003457868669
1000686,"publis - communales","C20",405.768659483135
1008163,"publis - communales","C20",447.382980606057
1002902,"publis - communales","C30",339.293698577246
1007512,"publis - communales","C51",348.442267637025
1014161,"publis - communales","D12",145.950493580889
1022984,"privé - sans psg","D11",177.960458646607
1030753,"publis - communales","D12",186.163808237372
1027093,"privé - sans psg","C30",266.175117249536
1016743,"privé - sans psg","C20",283.811057263935
1020067,"privé - sans psg","D11",114.333023108739
1020903,"privé - sans psg","D11",312.483727690895
1016429,"publis - communales","C51",220.893925746523
1005556,"privé - psg","C30",393.169886445278
1010566,"privé - sans psg","C51",115.891395448886
1029611,"privé - psg","C51",90.1633658094801
1006684,"privé - sans psg","D11",62.2869027354331
1022330,"publis - communales","D11",143.059927039465
1029180,"privé - psg","D12",323.363094181546
1027301,"publis - communales","D12",272.058049402784
1027403,"publis - communales","D12",343.624799004471
1018216,"privé - sans psg","D11",171.257278281773
1015316,"privé - sans psg","D11",211.0495163611
1015609,"privé - sans psg","D12",161.773234596586
1015700,"publics - domaniales","D12",138.918401448141
1019085,"publis - communales","D12",467.09385715043
1012467,"publis - communales","D11",278.034769855596
1010384,"publis - communales","D12",10.3133380356261
1027140,"publis - communales","D12",350.745802461625
1016819,"publis - communales","C20",423.792783388881
1013201,"privé - psg","B92",319.514354246717
1030024,"privé - sans psg","B92",184.319641592759
1013733,"privé - psg","G23",251.353197582694
1016962,"privé - sans psg","G23",141.860359209952
1005382,"privé - psg","B92",323.535672904711
1002621,"privé - psg","G23",336.704696973165
1012715,"privé - sans psg","G23",214.35567537461
1011331,"privé - psg","G23",500.046512696175
1014478,"privé - psg","G23",260.537078103666
1001368,"privé - sans psg","B92",293.296079866036
1005072,"privé - psg","B92",155.468969498656
1010627,"privé - psg","G23",639.23044635355
1010063,"privé - psg","C20",305.341962784013
1030965,"privé - psg","B92",296.395538962839
1010835,"privé - sans psg","G23",95.5693391581582
1001963,"privé - sans psg","B92",53.9773268070899
1017680,"privé - sans psg","G23",191.02058907921
1001742,"privé - sans psg","G23",4.21449022514413
1012006,"privé - sans psg","B92",294.601838396751
1011704,"privé - sans psg","B92",672.209781120925
1025045,"privé - sans psg","G23",164.45312286371
1025676,"privé - sans psg","C20",152.377855795528
1001441,"privé - psg","G23",244.286721558927
1000457,"privé - psg","G23",180.136238726663
1029998,"publis - communales","B92",104.221648762643
1019853,"publics - domaniales","G23",380.42976925064
1014029,"privé - sans psg","B92",306.139768216928
1024834,"publics - domaniales","G23",224.748293677075
1019077,"privé - sans psg","G23",288.760029159538
1020534,"privé - sans psg","B92",224.951001455376
1031298,"privé - psg","B92",147.387069602156
1027420,"privé - sans psg","B92",203.70178355652
1022663,"privé - psg","G23",241.45230284828
1020298,"privé - sans psg","B92",127.83579082756
1019533,"publis - communales","C20",284.489679550476
1024840,"privé - psg","C20",319.47608516248
1030080,"privé - sans psg","B92",235.466052901147
1001757,"privé - psg","B92",517.53577347857
1017944,"privé - sans psg","B92",79.4721897692423
1010092,"privé - psg","B92",560.313173370421
1004030,"privé - psg","B92",348.887316146396
1002059,"privé - psg","B92",267.284908974641
1001298,"privé - sans psg","C20",212.131592162568
1014815,"publis - communales","G23",201.739106622054
1019459,"publis - communales","C20",269.631628548171
1005264,"privé - sans psg","G41",333.1051152495
1017670,"privé - sans psg","G41",496.687609278944
1006006,"privé - psg","C51",125.441615294129
1009261,"privé - sans psg","C20",104.685506383569
1001453,"publis - communales","C20",193.960357817483
1020376,"publis - communales","C20",199.215679019893
1013872,"privé - sans psg","G41",229.008721389206
1004929,"privé - psg","C51",139.716799308086
1017528,"privé - sans psg","C51",265.367792089622
1006620,"publis - communales","C51",207.492478002853
1019124,"privé - sans psg","C51",227.158641551122
1000719,"privé - sans psg","G41",237.015823467687
1017044,"privé - sans psg","C51",192.356197613443
1013695,"privé - sans psg","C51",176.930879373144
1011145,"publics - domaniales","C51",304.114944639067
1025794,"publics - domaniales","C51",595.806397710165
1030251,"privé - sans psg","G41",442.111849669876
1020368,"privé - sans psg","C20",242.272487602558
1013662,"privé - psg","C20",25.825739540533
1028766,"privé - sans psg","G41",156.953542454787
1026349,"privé - sans psg","C20",25.547373783758
1014124,"privé - psg","C51",343.41732139679
1015483,"privé - psg","C51",218.222526751643
1014001,"publis - communales","C51",28.6574460781849
1003515,"privé - sans psg","C51",86.3484032801609
1004022,"privé - sans psg","C51",253.231281848262
1005849,"privé - psg","C51",250.227877338407
1010700,"privé - sans psg","C51",124.038260086269
1030373,"publis - communales","C51",196.910459528497
1020737,"privé - sans psg","C51",487.306680594158
1022583,"privé - sans psg","C51",31.6748135596521
1022281,"privé - psg","A22",154.926304867053
1011443,"publics - domaniales","A13",213.198302576833
1019365,"publics - domaniales","A13",373.640716204055
1004751,"privé - sans psg","A13",206.316788164038
1010969,"publics - domaniales","A13",267.507146737878
1018771,"privé - psg","B61",207.599712012048
1017086,"privé - sans psg","B61",436.046835287335
1025824,"privé - sans psg","B61",63.2596131134087
1002856,"publics - domaniales","A13",6.67141138664715
1029084,"privé - psg","B61",135.312633864372
1030642,"privé - psg","B61",226.431771121313
1025888,"privé - sans psg","B61",104.033333020949
1003295,"publics - domaniales","A13",258.124896948582
1025957,"privé - sans psg","B61",115.954548154694
1027738,"privé - psg","B61",21.7460175790226
1002950,"privé - sans psg","B61",55.4564376244573
1001841,"privé - sans psg","B61",321.024828487044
1020333,"publics - domaniales","A13",282.031085031206
1012765,"privé - psg","B61",23.5729793064231
1016783,"privé - psg","B61",76.0454744303167
1025939,"publis - communales","B61",193.441907961519
1022849,"privé - sans psg","B61",140.687937208833
1026306,"privé - sans psg","B61",165.603201047316
1028042,"privé - sans psg","B61",71.92144140472
1013981,"privé - sans psg","B61",45.0674850559117
1020233,"privé - psg","B61",306.951357360074
1021537,"privé - sans psg","B61",303.177525316166
1020840,"privé - psg","B61",107.270214778291
1021676,"privé - sans psg","B61",345.89472270256
1031325,"privé - sans psg","B61",213.419848887154
1023662,"privé - psg","B61",201.794965399154
1016435,"privé - psg","B61",159.015526542155
1026701,"privé - sans psg","B61",29.1200987783801
1023881,"privé - psg","B61",25.986091569773
1026261,"privé - psg","B61",25.5249430451508
1007058,"privé - sans psg","B61",83.8839208622266
1005800,"privé - sans psg","B61",303.222340494665
1016558,"privé - psg","B61",261.407963355962
1018845,"publics - domaniales","B61",142.450051833993
1009978,"privé - psg","B62",157.841473708658
1017150,"privé - psg","B33",182.876320397478
1017183,"privé - sans psg","B61",123.642805914303
1029423,"privé - psg","B61",190.382260860721
1006352,"publics - domaniales","B33",364.217000376364
1024087,"privé - sans psg","B61",277.693190149849
1010660,"privé - psg","B33",174.996294576036
1030089,"privé - sans psg","B33",254.355074455884
1003285,"publics - domaniales","B33",272.425893627086
1010827,"publics - domaniales","B33",181.070294233447
1031289,"privé - sans psg","B33",26.7254553926322
1016660,"privé - psg","B33",375.228142964179
1011571,"privé - psg","B33",94.9515724018022
1030224,"privé - sans psg","B33",194.468434738344
1027563,"privé - sans psg","B33",109.998027309867
1002531,"privé - sans psg","E10",271.289055197225
1022810,"privé - sans psg","C52",96.6529450140332
1016909,"privé - sans psg","E10",89.7371298021982
1017640,"privé - sans psg","C52",145.588303210216
1001398,"privé - sans psg","C52",360.601168403932
1026586,"privé - sans psg","C52",339.826114672681
1008063,"publis - communales","E10",115.922009892832
1007787,"privé - sans psg","E10",166.340726061103
1030105,"privé - sans psg","E10",47.3568501744542
1017235,"publis - communales","E10",97.4563023315318
1015944,"privé - sans psg","H10",89.3746067624136
1004294,"publis - communales","H10",243.32243668028
1026577,"privé - sans psg","H10",463.246028560937
1012341,"privé - sans psg","C52",39.4638578102593
1023099,"publis - communales","C52",194.725856983974
1025959,"privé - sans psg","H10",252.598228917071
1030467,"publis - communales","C52",73.3036593086107
1024688,"publis - communales","H10",179.626644936737
1017624,"privé - sans psg","H10",283.383403177672
1014595,"publis - communales","H10",344.556000443054
1025222,"privé - sans psg","H10",128.187831440239
1023399,"privé - sans psg","C52",116.125117077021
1026892,"privé - sans psg","C52",46.1227397152904
1007890,"publis - communales","H21",419.629508692143
1024066,"publics - domaniales","H21",118.341183792599
1020772,"privé - sans psg","H21",536.649425579895
1002404,"publis - communales","H21",198.682472933231
1004362,"privé - sans psg","H21",282.04670676187
1021707,"publis - communales","H21",176.51987865598
1018608,"privé - sans psg","H10",352.061416401793
1011598,"privé - sans psg","H10",474.793726472171
1000615,"privé - sans psg","H21",240.785641605621
1025018,"publis - communales","H21",131.918468457958
1001266,"privé - sans psg","H21",225.488332591159
1029002,"privé - sans psg","H10",23.5256941509307
1010758,"privé - sans psg","H21",203.338659611721
1008364,"publis - communales","H21",146.53997279924
1023166,"publis - communales","H21",176.951320888627
1024480,"privé - sans psg","H21",352.207349736431
1016407,"publis - communales","H22",49.2600122570482
1028314,"publis - communales","H21",365.004743008335
1020582,"privé - sans psg","H21",69.8471139166654
1024472,"publis - communales","H21",179.129089226514
1003703,"publis - communales","H22",179.691314620709
1003210,"publis - communales","H21",120.877938762831
1008713,"privé - sans psg","H22",13.5385662567081
1008654,"privé - sans psg","H21",227.797245599469
1021335,"publis - communales","H21",77.235061063019
1000585,"privé - sans psg","H21",445.296643936176
1015135,"privé - sans psg","H22",140.29895405248
1027333,"privé - sans psg","H21",254.50036883338
1006095,"publis - communales","H22",305.712996017948
1020643,"privé - sans psg","H22",138.775701311192
1009087,"privé - sans psg","H22",193.505900813588
1008623,"privé - sans psg","H22",483.124592902818
1011366,"privé - sans psg","H22",634.252964038756
1024412,"privé - sans psg","H22",90.6606596767722
1010809,"privé - sans psg","H22",83.3924244519506
1016362,"privé - sans psg","H22",419.692770757854
1008674,"publis - communales","H22",224.820179596702
1015462,"publis - communales","H22",123.093192302491
1027524,"privé - sans psg","H22",17.0947016915163
1027789,"privé - sans psg","H22",3.41546687125083
1005128,"privé - sans psg","H22",101.277683715326
1012625,"privé - sans psg","H22",102.372918466479
1024150,"publics - domaniales","H22",10.116336890799
1006247,"publis - communales","H22",264.511174735024
1018767,"publis - communales","H22",183.573512463137
1024527,"privé - sans psg","E10",323.260134870238
1003927,"privé - sans psg","C52",25.9040706579949
1015517,"privé - sans psg","C52",206.913791748584
1021278,"privé - sans psg","C52",195.72020431419
1028519,"privé - sans psg","C52",238.79479090646
1015867,"privé - sans psg","E10",368.389741582433
1026517,"privé - sans psg","C52",89.8507359183906
1000433,"publis - communales","E10",304.206486635412
1026774,"privé - sans psg","C52",46.606085571935
1013843,"privé - sans psg","C52",27.6970937756061
1011614,"privé - sans psg","C52",268.030970959136
1024523,"privé - sans psg","C52",647.256049307023
1014449,"privé - sans psg","H10",133.672689631368
1008648,"privé - sans psg","H10",314.203244531563
1003351,"privé - sans psg","H10",629.661907941274
1020722,"privé - sans psg","H10",493.148086630457
1017276,"privé - sans psg","C52",201.940791216125
1024511,"privé - sans psg","H10",573.585619685236
1030312,"publis - communales","H10",120.948465916069
1016269,"privé - sans psg","H10",233.396578142405
1013645,"publis - communales","H10",185.275921378404
1017618,"privé - sans psg","H10",755.533981158381
1014653,"publics - domaniales","H10",49.223246426016
1009716,"privé - sans psg","H10",468.671645115408
1029335,"privé - sans psg","H10",486.208047186481
1007707,"privé - sans psg","H10",60.1275260950744
1022865,"publis - communales","H10",542.587893048322
1030350,"publics - domaniales","H10",30.805940394315
1004234,"privé - sans psg","H10",478.918997061772
1027582,"privé - sans psg","H10",372.765823985288
1024799,"publis - communales","H10",174.397602423711
1016292,"publis - communales","H10",308.230334926404
1020256,"privé - sans psg","H10",251.187938562965
1021563,"privé - sans psg","H10",372.099150985054
1003341,"publis - communales","H10",205.176088090487
1025396,"privé - sans psg","H10",351.490196431428
1024695,"privé - sans psg","H10",28.260226601468
1013766,"privé - sans psg","H10",23.070478055661
1017312,"publis - communales","H10",165.934607020347
1027877,"privé - sans psg","H10",334.929306284903
1010606,"privé - sans psg","H10",194.511630968757
1014385,"privé - sans psg","H10",125.026620364333
1027775,"publis - communales","H10",153.697497806826
1023505,"privé - sans psg","H10",345.175812410124
1005909,"privé - sans psg","H10",135.444940460992
1019072,"publis - communales","H10",144.018530926906
1018543,"publis - communales","H10",313.299605312666
1012441,"publis - communales","H10",182.617709888172
1024346,"privé - sans psg","H10",256.385484877953
1027729,"privé - sans psg","H10",150.359568190706
1003038,"publis - communales","H10",232.229735290429
1001611,"privé - sans psg","H21",114.398317355604
1014541,"privé - sans psg","H21",303.625087148543
1027356,"privé - sans psg","H21",331.672926682111
1000732,"privé - sans psg","H21",149.091341656584
1014498,"privé - sans psg","H21",89.5441026646622
1003675,"privé - psg","B10",173.721848934792
1023354,"privé - sans psg","B10",156.069240074342
1025861,"privé - sans psg","B10",545.366440590457
1014358,"privé - sans psg","B10",140.040532371444
1003908,"privé - psg","B10",182.333257399552
1014254,"privé - sans psg","B10",132.837317792663
1011871,"privé - psg","B10",291.154955413944
1025578,"privé - psg","B10",243.307656908231
1012575,"privé - sans psg","B10",20.5085251710996
1010223,"privé - psg","B10",693.008120147403
1011559,"privé - psg","B10",23.692117904469
1030392,"publics - domaniales","B10",139.304300956493
1003268,"privé - sans psg","B10",144.067552302341
1015371,"publics - domaniales","B32",134.821992473082
1002635,"publics - domaniales","B32",82.5552712558151
1017641,"publics - domaniales","B10",247.872460834702
1021573,"publics - domaniales","B32",134.024001342202
1014331,"publics - domaniales","B10",104.35660997812
1013583,"privé - sans psg","B32",1.42215402508732
1006591,"privé - sans psg","B10",122.263122501158
1005564,"privé - sans psg","B10",279.844931450792
1025134,"privé - sans psg","B32",241.837891951145
1027538,"privé - psg","B10",68.9012070205117
1017883,"publics - domaniales","B10",211.157041503283
1003221,"publics - domaniales","B10",209.947053441215
1027068,"privé - psg","B10",233.404973834127
1022159,"privé - psg","B10",117.090276709253
1029567,"privé - psg","B10",230.249126822969
1022492,"privé - sans psg","B10",328.620378317271
1018360,"publics - domaniales","B32",174.36007319321
1011712,"privé - sans psg","B10",82.1907103348572
1019659,"publics - domaniales","B10",311.869367688001
1023916,"privé - sans psg","B32",10.8427603836829
1029625,"publics - domaniales","B32",240.808307107202
1029474,"privé - sans psg","B10",360.216827093701
1016646,"privé - sans psg","B10",58.7392940396577
1000218,"publics - domaniales","B10",277.22829111327
1020965,"publics - domaniales","B10",186.67803885872
1018365,"privé - psg","B10",241.681737636521
1022851,"privé - sans psg","B10",22.8765546803869
1003557,"privé - sans psg","B10",27.4688454076033
1016342,"privé - psg","B10",254.825160190547
1010452,"privé - psg","B10",154.682481677635
1023661,"privé - sans psg","B10",268.589035247583
1025787,"privé - sans psg","B10",140.501813007158
1009318,"privé - psg","B10",447.048353085101
1019434,"privé - psg","B10",121.825955560097
1023945,"privé - sans psg","B10",1084.47811014943
1030907,"privé - psg","B10",154.390141801186
1001451,"privé - psg","B10",28.9781283297605
1004044,"privé - sans psg","B10",82.8170428044159
1011070,"privé - sans psg","B10",40.2187446346456
1002986,"privé - sans psg","B41",57.4452065991614
1013096,"privé - sans psg","B41",403.54671531707
1008091,"publis - communales","B42",87.539709522409
